text,label
现种现磨的麦子现烙的饼！11点发货。人民大学到海淀黄庄用时60分钟还是电话催单2次之后（要知道系统显示预计时间11:07）。我只想说，小哥你是匍匐前进来的么！！所谓的高峰时段根本就是从开门到闭店，如果发货和订单时间根本没关系的话，那就索性什么时候出外卖什么开始下订单好了，省的彼此都废感情。最后，这是我第一次也是最后一次订餐，午休只有一个小时伤不起。。,negative
不是很适合个人口味,negative
好慢...吃得还不错,negative
卷还不错，但粥就太一般了，皮蛋粥感觉就是早就煮好的稀粥里临时加了几块皮蛋。,negative
只吃了一口就扔了，肉有一股子臭味儿，一次管够，最垃圾的一次体验！,negative
没勺子没法喝粥,negative
"冷了,有点硬",negative
"恶心，说好的11点15送达，晚了1个多小时，分量那么少，,根本不是牛肉，卷饼汤露的到处都是，饼都没熟，不知道什么味，真难吃，服务挺好的，有毛用，草，再也不在你家买了",negative
贵且不好吃,negative
吃坏肚子了，酱肉卷饼。拉了夜里肚子被疼醒，有严重的呕吐敢，这种半成品再加热的食物，天气热真是好危险，不敢再点了,negative
难吃到无以复加，以后都会绕道，全是洋葱很少肉，太过分了吧,negative
吃不了肥肉的最好不要点，有点腻！酱料不多，味道偏淡。,negative
老公说一般,negative
等了一个多小时，确实不好吃,negative
肘子卷真的难吃啊,negative
"真难吃,全是肥肉",negative
太难吃了。真的。肉都不是肘子,negative
太慢太慢，粥就是水做的,negative
"土豆肉丝卷饼都酸了…不新鲜,配送速度极慢",negative
不能难吃更多,negative
包装上没少下本，味道有待提高，吃完有些腻,negative
"很一般,有点小失望,而且送过来是凉的",negative
不好吃，香菇鸡肉卷，里面全是香菇，几根鸡肉，没有一点青菜，粥的碗那么小。,negative
"饼还不错,粥是馊的,直接扔",negative
真是把宇宙都卷包没了,negative
非常非常差，时间太长，味道不好，吃了第二天早上蹲了一上午厕所，食物中毒。,negative
不好吃、都是肥肉,negative
吃完昨晚到现在一直闹肚子，确定现做的？跟第一次差好多！,negative
很油味道一般,negative
从头吃到尾配菜都只有大块青椒，说好的蔬菜呢…备注了不要辣椒酱还是辣得要死，感觉不会再爱了。,negative
送外卖连零钱也没有，拿了我一百块钱去换零钱，自己买了三块钱的东西钱还得我出。服气了，以后不敢再点了,negative
"肘子卷饼根本没有肉的香味,不咸不淡不好吃,提前订的,等了2个多小时才到,我打了5个电话催,真是醉了",negative
等了2个半小时，不是肘子，都是肥肉，而且特别辣。黑暗料理。,negative
速度慢就不说了，味道也太对不起等待的时间了，最后一次，谢谢,negative
东西挺好的，送餐超慢超慢,negative
不好吃，饼跟面皮似的，肉太干,negative
买来跟小孩一起吃，结果都拉肚子了，包装这么好，卫生差管什么用！！！如果小孩有问题，我一定找你们算账,negative
超级难吃，谁订谁知道,negative
太慢了，口味对我来说是一般。,negative
菜太少了，饼有点厚，酱汁味道浅,negative
根本不是肘子肉，只是些瘦肉加肥肉。,negative
点的肘子卷饼，说实话，挺失望的。首先，全是大块的肉，只有几小块生的青椒，而且肉是整块的瘦肉，根本不是肥肥的肘花，而且饼很硬，肠胃不好的很难消化。作为妹子表示，全是肉吃得非常不开森。再说送餐速度吧，等了一个多小时才送到，真是挺失望的,negative
不知道是送错了还是本来就分量少，我这个大份的，特别小。。,negative
"太慢,一个半小时",negative
肉很足，味道还行，就是送的实在太慢了，等了两个多小时，到的时候菜都凉了。,negative
味道一般，干干巴巴的，吃到最后有点想吐。不过包装不错，看起来很精致干净。总体来讲，不值20元钱。,negative
还可以不用优惠卷太贵了,negative
第一次买这家的饼，这家店的肘子卷饼不是一般的差，大还推荐哪，大家不要买了！已经注明要热的了，饼送到了都是凉的了，估计早做好了就等中午送吧，而且一股腐臭味，你们用的什么肉就知道了吧！里面的肉10块里有8块是大肥肉，泥马肘子里有大块的腐臭的肥肉吗？可以投诉吗，百度怎么准入了这家店，真是恶心到家了！,negative
卷饼和香肠那么粗，严重忽悠人啊！~,negative
两公里送了俩小时,negative
"土豆肉丝,没见肉在哪",negative
送餐迟到20分钟不说，竟然还少一样菜！太不认真了！差评！,negative
味道一般般,negative
"超级难吃，感觉上当了,实物和图片相差太远了",negative
"太慢了，，，等了两小时,味道还不错",negative
我真的没有延时评价,negative
整整晚了一个小时送到，非常生气，以后再也不定这家饭了,negative
米里有石籽，硌到牙了。。。,negative
什么也别说了！这家商店就他么是坑人的！东西别提多难吃了！我他么吃了一半就吃不下扔了！吃的想吐！你贵不怕，问题你好吃啊！草泥马得了！祝你家早日关张,negative
等到花都谢了，送餐员还要求我快点取餐，真是奇葩了！,negative
里面有大块鸡肉和一点生菜，个人感觉不好吃，有点失望啊，饼挺大，不松软,negative
牛肉拌饭超难吃,negative
"慢,真心慢,真心慢,卷饼还可以,拌饭真心难吃",negative
肘子蔬菜拌饭，太难吃了，酱和菜拌不开，一口咸一口淡，肉也不香，飘香肘子卷，中份，太少，没菜，不好吃，111分钟才来,negative
真的很难吃，其它不愿吐槽了,negative
凉菜不错～,negative
辣白菜太酸，卷饼辣椒直接卷进去，味道一般，南瓜粥比较适合口味，下次不再点了,negative
坑！等了两个小时！催单三次，打电话过去N次，一直通话中！都没法取消！我都不想骂人了,negative
味道还行，拌饭的菜量太少啦,negative
送了两个小时才到，我也是醉了,negative
配送速度日了动物园了，快3小时了,negative
"等了1个半小时左右才送到,五花肉味道一般,配菜是青辣椒",negative
味道一般，送餐时间太长…………都要长毛了，下次应该不会想再订了,negative
上帝等的都快饿死了！,negative
等了两个小时，一切差评！！！！！！！！！,negative
一个半小时才送到，送餐员态度特别恶劣，差评！！！,negative
送餐时间太久了,negative
太慢了！量太小太贵,negative
米饭好像不是新鲜,negative
怎么送的不是肘子的！！！,negative
这个煎饼也是醉了。。。,negative
"一直想点你家试试,可是吃完之后,闹了三次肚子,到底怎么回事",negative
第一次体验，但是感觉真的是一般....,negative
送餐速度太慢，俩小时，不能忍了,negative
涨价了，越来越不值得,negative
今天这个送餐的让我太无语了，电话接通就喊“出来拿外卖”。我30秒不到走出去就没人了，一看外卖在楼道内垃圾桶上放着。永远不会再订这家了，太差劲！！！,negative
肥肉太多...,negative
无敌慢！！！！！！！昨天2小时，今天依旧2个半小时都，居然还没送到,negative
太太太太慢了！！！2个多小时，十点多下单，1点才到,negative
客观的说，味道还可以。如果愿意等2.5小时的话，可以试试,negative
巨慢！以后还是别订了,negative
很不愉快的一次点餐,negative
"太多肥肉了,口味一般",negative
送餐速度确实很慢。,negative
实在难吃，什么肘子，就几块瘦肉吧了,negative
"等了两小时,还超难吃",negative
备注了快点送赶时间还送了近两个小时,negative
非一般的慢,negative
卷饼味道真的很一般,negative
面有点夹生,negative
包装很精美，吃起来没有想象的好吃，很噎...,negative
简直不能更糟糕！！！汤汁流得到处都是，并且图片与实物差太多！纯素卷里根本没有绿色蔬菜,negative
"催单,电话打不通,三个小时才送到,不会在定了",negative
肥肉多，汤凉了，送餐的说我没支付...,negative
"太慢了,量太少",negative
"难吃到吐,送餐慢，服务态度差,一张硬面皮里面裹点肉卖20～",negative
就是太辣了，建议有辣的标明一下，或者反映在商品名称中。,negative
没吃过这么难吃的东西,negative
这个太难吃了，还有点味是不是昨天剩的肉！！,negative
等了140分钟才到…卷饼也不知是凉了还是别的原因，味道很差,negative
"1、土豆肉丝卷饼,就几根肉丝，我特么去饭店点个土豆肉丝也不至于这样啊,2、飘香肘子卷饼也是那艹型，这是坑害消费者是吗,3’第一次非常实惠，这第二次订餐简直是噩梦。我和朋友说这家卷饼非常实惠，直接打脸,4、定了一个盖饭香菇鸡肉，原来是特么圆盒非常有食欲，现在一个普通的垃圾小方盒，饭菜在一起，还不如成都小吃的一盒饭一盒菜,呼吁大家千万不要吃，人家是越做越好，这是越来越差！！！还坑害消费者！",negative
打开之后发现皮蛋瘦肉粥的餐盒都破了……洒了一纸袋……就吃了卷饼！！！,negative
垃圾，难吃死了，饼还不熟,negative
图片与实物完全不符，不知道是送错了还是怎样，而且不好吃！！！送餐大叔的脾气态度特别差，就好像他才是订餐的顾客，我还得顺着，宠着他:)劝大家别订他家！！！,negative
不太好吃！,negative
